2.000000,0.000000,1,
2.000000,0.000219,1,
2.500000,0.000000,2,
2.500000,0.000003,2,
2.666667,0.000000,3,
2.666667,0.000003,3,
2.708333,0.000000,4,
2.500000,0.000003,4,
2.716667,0.000000,5,
1.508333,0.000003,5,
2.718056,0.000000,6,
2.043056,0.000003,6,
2.718254,0.000000,7,
2.168056,0.000003,7,
2.718279,0.000000,8,
1.218056,0.000003,8,
2.718282,0.000000,9,
1.168257,0.000002,9,
2.718282,0.000000,10,
1.001612,0.000003,10,
2.718282,0.000000,11,
2.501414,0.000003,11,
2.718282,0.000000,12,
2.176392,0.000003,12,
2.718282,0.000000,13,
2.043080,0.000003,13,
2.718282,0.000000,14,
2.675003,0.000003,14,
2.718282,0.000001,15,
2.541692,0.000003,15,
2.718282,0.000001,16,
2.000025,0.000003,16,
2.718282,0.000001,17,
2.500000,0.000003,17,
2.718282,0.000001,18,
2.666667,0.000003,18,
2.718282,0.000001,19,
0.666865,0.000003,19,
2.718282,0.000001,20,
0.500003,0.000003,20,
2.718282,0.000001,21,
2.666667,0.000003,21,
2.718282,0.000001,22,
0.501392,0.000003,22,
2.718282,0.000001,23,
0.000000,0.000003,23,
2.718282,0.000001,24,
2.034722,0.000003,24,
2.718282,0.000001,25,
2.500028,0.000003,25,
2.718282,0.000001,26,
2.675025,0.000003,26,
2.718282,0.000001,27,
2.708358,0.000003,27,
2.718282,0.000002,28,
0.001587,0.000003,28,
2.718282,0.000002,29,
0.208333,0.000003,29,
2.718282,0.000002,30,
0.643880,0.000003,30,
2.718282,0.000002,31,
1.121223,0.000003,31,
2.718282,0.000002,32,
0.166670,0.000003,32,
2.718282,0.000002,33,
1.733532,0.000003,33,
2.718282,0.000002,34,
3.089283,0.000004,34,
2.718282,0.000002,35,
0.000003,0.000003,35,
2.718282,0.000002,36,
2.716667,0.000003,36,
2.718282,0.000003,37,
1.041667,0.000003,37,
2.718282,0.000003,38,
1.666694,0.000003,38,
2.718282,0.000003,39,
1.666890,0.000003,39,
2.718282,0.000003,40,
1.000028,0.000003,40,
2.718282,0.000003,41,
1.270344,0.000003,41,
2.718282,0.000003,42,
2.500025,0.000003,42,
2.718282,0.000003,43,
0.041890,0.000003,43,
2.718282,0.000004,44,
2.100050,0.000003,44,
2.718282,0.000004,45,
0.050000,0.000004,45,
2.718282,0.000004,46,
2.041667,0.000003,46,
2.718282,0.000004,47,
1.666667,0.000003,47,
2.718282,0.000004,48,
0.008333,0.000004,48,
2.718282,0.000004,49,
2.666667,0.000003,49,
2.718282,0.000004,50,
0.000000,0.000003,50,
2.718282,0.000005,51,
2.676612,0.000004,51,
2.718282,0.000005,52,
0.175000,0.000004,52,
2.718282,0.000005,53,
0.008334,0.000003,53,
2.718282,0.000005,54,
2.500000,0.000004,54,
2.718282,0.000005,55,
2.508333,0.000004,55,
2.718282,0.000006,56,
0.000000,0.000004,56,
2.718282,0.000006,57,
0.011784,0.000004,57,
2.718282,0.000006,58,
2.716667,0.000004,58,
2.718282,0.000006,59,
0.008334,0.000004,59,
2.718282,0.000006,60,
2.708333,0.000004,60,
2.718282,0.000007,61,
1.001587,0.000004,61,
2.718282,0.000007,62,
2.009722,0.000004,62,
2.718282,0.000007,63,
0.001389,0.000004,63,
2.718282,0.000007,64,
1.668056,0.000004,64,
2.718282,0.000007,65,
0.717645,0.000004,65,
2.718282,0.000008,66,
1.625397,0.000004,66,
2.718282,0.000008,67,
1.001389,0.000004,67,
2.718282,0.000008,68,
0.001389,0.000004,68,
2.718282,0.000008,69,
0.001389,0.000004,69,
2.718282,0.000009,70,
2.677778,0.000004,70,
2.718282,0.000009,71,
0.000000,0.000005,71,
2.718282,0.000009,72,
0.000000,0.000005,72,
2.718282,0.000009,73,
1.500199,0.000005,73,
2.718282,0.000010,74,
2.675198,0.000005,74,
2.718282,0.000010,75,
0.000223,0.000005,75,
2.718282,0.000010,76,
1.000198,0.000004,76,
2.718282,0.000010,77,
0.000223,0.000005,77,
2.718282,0.000011,78,
2.716865,0.000005,78,
2.718282,0.000011,79,
3.153055,0.000005,79,
2.718282,0.000011,80,
2.000198,0.000005,80,
2.718282,0.000011,81,
1.828571,0.000005,81,
2.718282,0.000012,82,
1.355655,0.000005,82,
2.718282,0.000012,83,
0.009888,0.000023,83,
2.718282,0.000012,84,
2.550025,0.000005,84,
2.718282,0.000012,85,
2.000025,0.000005,85,
2.718282,0.000013,86,
0.013138,0.000005,86,
2.718282,0.000013,87,
2.000025,0.000005,87,
2.718282,0.000013,88,
3.250794,0.000005,88,
2.718282,0.000014,89,
2.716691,0.000005,89,
2.718282,0.000014,90,
1.708346,0.000005,90,
2.718282,0.000014,91,
2.500000,0.000005,91,
2.718282,0.000015,92,
0.000028,0.000005,92,
2.718282,0.000015,93,
2.716890,0.000005,93,
2.718282,0.000015,94,
0.000000,0.000006,94,
2.718282,0.000016,95,
2.708358,0.000006,95,
2.718282,0.000016,96,
2.889619,0.000006,96,
2.718282,0.000016,97,
0.716694,0.000006,97,
2.718282,0.000016,98,
0.000003,0.000006,98,
2.718282,0.000017,99,
2.508336,0.000006,99,
2.718282,0.000017,100,
0.579333,0.000006,100,
2.718282,0.000017,101,
1.009725,0.000006,101,
2.718282,0.000018,102,
2.500003,0.000006,102,
2.718282,0.000018,103,
0.000003,0.000006,103,
2.718282,0.000019,104,
2.500003,0.000006,104,
2.718282,0.000019,105,
2.001615,0.000006,105,
2.718282,0.000019,106,
0.000003,0.000006,106,
2.718282,0.000020,107,
2.500003,0.000006,107,
2.718282,0.000020,108,
0.041669,0.000006,108,
2.718282,0.000022,109,
2.000025,0.000089,109,
2.718282,0.000021,110,
2.716669,0.000057,110,
2.718282,0.000021,111,
1.718279,0.000006,111,
2.718282,0.000021,112,
2.216669,0.000007,112,
2.718282,0.000022,113,
0.001588,0.000007,113,
2.718282,0.000022,114,
0.000199,0.000006,114,
2.718282,0.000023,115,
0.000028,0.000007,115,
2.718282,0.000023,116,
0.009030,0.000007,116,
2.718282,0.000023,117,
2.000003,0.000007,117,
2.718282,0.000024,118,
2.000199,0.000007,118,
2.718282,0.000024,119,
1.666670,0.000007,119,
2.718282,0.000024,120,
2.716670,0.000007,120,
2.718282,0.000025,121,
0.001587,0.000007,121,
2.718282,0.000025,122,
2.508336,0.000007,122,
2.718282,0.000026,123,
2.716667,0.000008,123,
2.718282,0.000026,124,
2.716890,0.000007,124,
2.718282,0.000027,125,
0.708532,0.000007,125,
2.718282,0.000027,126,
0.000003,0.000008,126,
2.718282,0.000027,127,
2.541667,0.000008,127,
2.718282,0.000028,128,
1.666667,0.000008,128,
2.718282,0.000028,129,
2.716667,0.000007,129,
2.718282,0.000029,130,
2.708333,0.000008,130,
2.718282,0.000029,131,
2.716667,0.000008,131,
2.718282,0.000029,132,
0.133334,0.000008,132,
2.718282,0.000030,133,
1.500025,0.000008,133,
2.718282,0.000030,134,
1.008333,0.000008,134,
2.718282,0.000031,135,
2.000000,0.000008,135,
2.718282,0.000031,136,
1.708361,0.000008,136,
2.718282,0.000032,137,
2.915362,0.000009,137,
2.718282,0.000032,138,
2.708336,0.000008,138,
2.718282,0.000033,139,
2.500000,0.000009,139,
2.718282,0.000033,140,
2.666669,0.000008,140,
2.718282,0.000034,141,
2.666893,0.000008,141,
2.718282,0.000034,142,
2.873696,0.000009,142,
2.718282,0.000035,143,
1.500198,0.000009,143,
2.718282,0.000035,144,
1.709725,0.000009,144,
2.718282,0.000036,145,
1.389410,0.000009,145,
2.718282,0.000036,146,
1.708334,0.000009,146,
2.718282,0.000036,147,
1.666691,0.000009,147,
2.718282,0.000037,148,
0.208557,0.000009,148,
2.718282,0.000037,149,
1.008532,0.000009,149,
2.718282,0.000038,150,
0.000000,0.000009,150,
2.718282,0.000038,151,
2.000025,0.000010,151,
2.718282,0.000039,152,
2.666669,0.000309,152,
2.718282,0.000039,153,
2.675025,0.000010,153,
2.718282,0.000040,154,
0.000201,0.000010,154,
2.718282,0.000040,155,
0.000003,0.000010,155,
2.718282,0.000041,156,
0.008334,0.000010,156,
2.718282,0.000042,157,
2.000000,0.000010,157,
2.718282,0.000042,158,
3.364846,0.000010,158,
2.718282,0.000043,159,
1.716667,0.000010,159,
2.718282,0.000043,160,
2.668257,0.000010,160,
2.718282,0.000044,161,
0.008334,0.000011,161,
2.718282,0.000044,162,
2.666691,0.000010,162,
2.718282,0.000045,163,
1.166667,0.000010,163,
2.718282,0.000045,164,
2.708334,0.000010,164,
2.718282,0.000046,165,
1.583124,0.000010,165,
2.718282,0.000046,166,
1.334750,0.000011,166,
2.718282,0.000047,167,
2.708532,0.000011,167,
2.718282,0.000047,168,
2.218257,0.000011,168,
2.718282,0.000048,169,
2.666890,0.000012,169,
2.718282,0.000049,170,
2.666667,0.000011,170,
2.718282,0.000049,171,
2.676587,0.000011,171,
2.718282,0.000050,172,
2.500199,0.000012,172,
2.718282,0.000050,173,
2.666865,0.000011,173,
2.718282,0.000051,174,
3.375626,0.000011,174,
2.718282,0.000051,175,
2.509750,0.000011,175,
2.718282,0.000052,176,
1.250000,0.000011,176,
2.718282,0.000053,177,
2.508333,0.000012,177,
2.718282,0.000053,178,
1.008358,0.000012,178,
2.718282,0.000054,179,
2.716667,0.000063,179,
2.718282,0.000054,180,
2.716669,0.000124,180,
2.718282,0.000055,181,
2.668083,0.000213,181,
2.718282,0.000056,182,
2.543279,0.000110,182,
2.718282,0.000056,183,
2.666669,0.000115,183,
2.718282,0.000057,184,
2.666669,0.000045,184,
2.718282,0.000057,185,
3.405208,0.000013,185,
2.718282,0.000058,186,
2.500025,0.000013,186,
2.718282,0.000059,187,
2.708532,0.000013,187,
2.718282,0.000059,188,
2.676389,0.000105,188,
2.718282,0.000060,189,
1.208333,0.000013,189,
2.718282,0.000060,190,
2.716667,0.000013,190,
2.718282,0.000061,191,
2.718257,0.000014,191,
2.718282,0.000062,192,
2.009722,0.000014,192,
2.718282,0.000062,193,
1.176416,0.000014,193,
2.718282,0.000063,194,
2.666865,0.000014,194,
2.718282,0.000064,195,
2.501615,0.000014,195,
2.718282,0.000064,196,
2.500003,0.000014,196,
2.718282,0.000065,197,
2.666695,0.000014,197,
2.718282,0.000066,198,
1.009921,0.000014,198,
2.718282,0.000066,199,
2.708334,0.004943,199,
2.718282,0.000067,200,
2.500000,0.000014,200,
2.718282,0.000068,201,
1.009722,0.000014,201,
2.718282,0.000068,202,
2.675003,0.000014,202,
2.718282,0.000069,203,
1.708557,0.000015,203,
2.718282,0.000070,204,
2.718279,0.000015,204,
2.718282,0.000070,205,
1.009722,0.000015,205,
2.718282,0.000071,206,
2.708336,0.000015,206,
2.718282,0.000072,207,
2.501389,0.000096,207,
2.718282,0.000077,208,
2.709921,0.002675,208,
2.718282,0.000073,209,
2.666865,0.000592,209,
2.718282,0.000074,210,
0.748873,0.000015,210,
2.718282,0.000074,211,
2.000000,0.000023,211,
2.718282,0.000075,212,
2.501588,0.000016,212,
2.718282,0.000076,213,
2.718254,0.000329,213,
2.718282,0.000077,214,
1.000000,0.000016,214,
2.718282,0.000077,215,
2.708358,0.000016,215,
2.718282,0.000078,216,
2.500000,0.000016,216,
2.718282,0.000079,217,
2.716667,0.000017,217,
2.718282,0.000079,218,
0.000002,0.000017,218,
2.718282,0.000080,219,
2.708358,0.000017,219,
2.718282,0.000081,220,
2.666667,0.000017,220,
2.718282,0.000081,221,
1.051588,0.000017,221,
2.718282,0.000082,222,
1.001417,0.000017,222,
2.718282,0.000083,223,
1.001389,0.000017,223,
2.718282,0.000084,224,
2.488110,0.000017,224,
2.718282,0.000085,225,
2.708336,0.000017,225,
2.718282,0.000085,226,
2.666667,0.000017,226,
2.718282,0.000086,227,
1.708336,0.000018,227,
2.718282,0.000087,228,
1.509722,0.000018,228,
2.718282,0.000088,229,
1.708333,0.000018,229,
2.718282,0.000088,230,
3.971851,0.000018,230,
2.718282,0.000089,231,
2.666667,0.000018,231,
2.718282,0.000090,232,
2.709921,0.000018,232,
2.718282,0.000090,233,
2.666667,0.000018,233,
2.718282,0.000091,234,
2.000000,0.000018,234,
2.718282,0.000092,235,
2.708358,0.000018,235,
2.718282,0.000093,236,
2.709722,0.000019,236,
2.718282,0.000094,237,
2.500223,0.000019,237,
2.718282,0.000095,238,
2.718254,0.000019,238,
2.718282,0.000095,239,
1.718279,0.000020,239,
2.718282,0.000096,240,
2.675000,0.000020,240,
2.718282,0.000097,241,
2.716890,0.000020,241,
2.718282,0.000098,242,
3.157006,0.000020,242,
2.718282,0.000098,243,
2.718083,0.004991,243,
2.718282,0.000099,244,
2.009722,0.000020,244,
2.718282,0.000100,245,
1.000025,0.000020,245,
2.718282,0.000101,246,
2.008532,0.000020,246,
2.718282,0.000102,247,
2.500025,0.000020,247,
2.718282,0.000103,248,
2.551392,0.000020,248,
2.718282,0.000103,249,
1.444430,0.000020,249,
2.718282,0.000104,250,
2.709723,0.000020,250,
2.718282,0.000108,251,
2.666667,0.000022,251,
2.718282,0.000106,252,
2.716670,0.000021,252,
2.718282,0.000110,253,
2.708333,0.000021,253,
2.718282,0.000107,254,
2.708334,0.000022,254,
2.718282,0.000108,255,
2.708333,0.000021,255,
2.718282,0.000109,256,
2.709722,0.000021,256,
2.718282,0.000110,257,
2.500003,0.000022,257,
2.718282,0.000111,258,
2.718059,0.000022,258,
2.718282,0.000112,259,
2.717014,0.000053,259,
2.718282,0.000113,260,
2.666669,0.000022,260,
2.718282,0.000113,261,
2.676612,0.002823,261,
2.718282,0.000114,262,
2.675000,0.000022,262,
2.718282,0.000115,263,
1.666890,0.000023,263,
2.718282,0.000116,264,
2.716667,0.000023,264,
2.718282,0.000117,265,
3.424096,0.000023,265,
2.718282,0.000118,266,
2.501416,0.000023,266,
2.718282,0.000119,267,
2.718056,0.000023,267,
2.718282,0.000120,268,
2.718056,0.000023,268,
2.718282,0.000120,269,
2.709722,0.000023,269,
2.718282,0.000121,270,
2.718279,0.000024,270,
2.718282,0.000122,271,
2.708334,0.000024,271,
2.718282,0.000123,272,
2.716669,0.000024,272,
2.718282,0.000124,273,
2.718056,0.000024,273,
2.718282,0.000125,274,
2.666667,0.000024,274,
2.718282,0.000126,275,
2.718056,0.000025,275,
2.718282,0.000127,276,
1.718056,0.000025,276,
2.718282,0.000128,277,
1.666667,0.000025,277,
2.718282,0.000128,278,
2.716890,0.000025,278,
2.718282,0.000131,279,
2.668257,0.000025,279,
2.718282,0.000130,280,
2.708333,0.000025,280,
2.718282,0.000131,281,
1.668056,0.000025,281,
2.718282,0.000132,282,
2.718058,0.000025,282,
2.718282,0.000133,283,
2.709747,0.000026,283,
2.718282,0.000134,284,
2.676612,0.000026,284,
2.718282,0.000138,285,
2.500226,0.000054,285,
2.718282,0.000136,286,
2.718279,0.000026,286,
2.718282,0.000137,287,
2.709747,0.000389,287,
2.718282,0.000138,288,
2.666865,0.000027,288,
2.718282,0.000139,289,
2.500003,0.000027,289,
2.718282,0.000140,290,
2.718083,0.000027,290,
2.718282,0.000141,291,
2.668080,0.000027,291,
2.718282,0.000142,292,
2.500223,0.000027,292,
2.718282,0.000143,293,
2.716669,0.000027,293,
2.718282,0.000144,294,
2.709921,0.000030,294,
2.718282,0.000145,295,
3.003543,0.000027,295,
2.718282,0.000146,296,
2.716865,0.000028,296,
2.718282,0.000147,297,
2.708557,0.000028,297,
2.718282,0.000148,298,
2.500025,0.000028,298,
2.718282,0.000148,299,
2.718056,0.000028,299,
2.718282,0.000149,300,
2.708358,0.000029,300,
2.718282,0.000150,301,
2.718282,0.000029,301,
2.718282,0.000151,302,
1.001587,0.000029,302,
2.718282,0.000152,303,
1.008557,0.000029,303,
2.718282,0.000153,304,
2.168080,0.000029,304,
2.718282,0.000154,305,
2.708361,0.000029,305,
2.718282,0.000155,306,
2.500025,0.000029,306,
2.718282,0.000156,307,
2.666691,0.000047,307,
2.718282,0.000157,308,
2.718257,0.000093,308,
2.718282,0.000158,309,
2.216893,0.000149,309,
2.718282,0.000163,310,
2.666694,0.000191,310,
2.718282,0.000161,311,
2.708336,0.000031,311,
2.718282,0.000162,312,
2.501392,0.000031,312,
2.718282,0.000163,313,
2.676612,0.000031,313,
2.718282,0.000164,314,
2.666890,0.000031,314,
2.718282,0.000165,315,
2.666691,0.000136,315,
2.718282,0.000166,316,
2.708333,0.000031,316,
2.718282,0.000167,317,
2.718282,0.000121,317,
2.718282,0.000168,318,
2.708361,0.000063,318,
2.718282,0.000169,319,
1.718056,0.000032,319,
2.718282,0.000170,320,
2.709921,0.000032,320,
2.718282,0.000171,321,
2.666865,0.000032,321,
2.718282,0.000172,322,
2.668254,0.000032,322,
2.718282,0.000173,323,
2.668254,0.000033,323,
2.718282,0.000174,324,
2.500226,0.000033,324,
2.718282,0.000175,325,
2.709747,0.000033,325,
2.718282,0.000176,326,
2.508358,0.000034,326,
2.718282,0.000177,327,
2.718279,0.000033,327,
2.718282,0.000179,328,
2.676590,0.000033,328,
2.718282,0.000180,329,
2.718254,0.000034,329,
2.718282,0.000181,330,
2.501588,0.000034,330,
2.718282,0.000182,331,
2.500226,0.000034,331,
2.718282,0.000183,332,
2.708336,0.000034,332,
2.718282,0.000184,333,
2.543257,0.000034,333,
2.718282,0.000185,334,
2.716669,0.000043,334,
2.718282,0.000186,335,
2.708336,0.000035,335,
2.718282,0.000187,336,
2.676392,0.005328,336,
2.718282,0.000188,337,
2.500028,0.000035,337,
2.718282,0.000189,338,
2.009750,0.000036,338,
2.718282,0.000191,339,
1.668282,0.000036,339,
2.718282,0.000192,340,
2.708333,0.000036,340,
2.718282,0.000193,341,
2.668282,0.000036,341,
2.718282,0.000194,342,
2.709946,0.000036,342,
2.718282,0.000195,343,
1.675000,0.000036,343,
2.718282,0.000196,344,
2.668282,0.000036,344,
2.718282,0.000197,345,
2.666865,0.000036,345,
2.718282,0.000201,346,
2.000223,0.000036,346,
2.718282,0.000200,347,
2.708535,0.000038,347,
2.718282,0.000201,348,
2.708361,0.000038,348,
2.718282,0.000202,349,
2.708535,0.000038,349,
2.718282,0.000203,350,
2.676612,0.000038,350,
2.718282,0.000204,351,
2.709921,0.000038,351,
2.718282,0.000205,352,
2.676612,0.000038,352,
2.718282,0.000207,353,
2.709924,0.000103,353,
2.718282,0.000208,354,
2.708361,0.002554,354,
2.718282,0.000209,355,
2.716670,0.000039,355,
2.718282,0.000210,356,
2.668282,0.000039,356,
2.718282,0.000211,357,
2.666667,0.000039,357,
2.718282,0.000212,358,
1.709921,0.000039,358,
2.718282,0.000213,359,
2.709948,0.000040,359,
2.718282,0.000215,360,
2.708532,0.000040,360,
2.718282,0.000216,361,
2.709750,0.000040,361,
2.718282,0.000217,362,
2.716667,0.000040,362,
2.718282,0.000221,363,
2.708361,0.000041,363,
2.718282,0.000220,364,
2.676416,0.000041,364,
2.718282,0.000221,365,
2.009945,0.000041,365,
2.718282,0.000237,366,
2.718058,0.000241,366,
2.718282,0.000226,367,
